37,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,7:31 AM,
38,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,7:32 AM,
39,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,7:33 AM,
40,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,7:34 AM,
41,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,7:35 AM,
42,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,7:37 AM,
43,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,7:45 AM,
44,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,7:46 AM,
45,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,7:47 AM,
46,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,7:48 AM,
47,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,7:49 AM,
48,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,7:50 AM,
49,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,7:52 AM,
50,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,8:00 AM,
51,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,8:01 AM,
52,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,8:02 AM,
53,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,8:03 AM,
54,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,8:04 AM,
55,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,8:05 AM,
56,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,8:07 AM,
57,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,8:15 AM,
58,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,8:16 AM,
59,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,8:17 AM,
60,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,8:18 AM,
61,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,8:19 AM,
62,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,8:20 AM,
63,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,8:22 AM,
64,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,8:30 AM,
65,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,8:31 AM,
66,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,8:32 AM,
67,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,8:33 AM,
68,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,8:34 AM,
69,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,8:35 AM,
70,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,8:37 AM,
71,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,8:45 AM,
72,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,8:46 AM,
73,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,8:47 AM,
74,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,8:48 AM,
75,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,8:49 AM,
76,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,8:50 AM,
77,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,8:52 AM,
78,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,9:00 AM,
79,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,9:01 AM,
80,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,9:02 AM,
81,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,9:03 AM,
82,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,9:04 AM,
83,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,9:05 AM,
84,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,9:07 AM,
85,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,9:15 AM,
86,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,9:16 AM,
87,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,9:17 AM,
88,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,9:18 AM,
89,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,9:19 AM,
90,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,9:20 AM,
91,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,9:22 AM,
92,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,9:30 AM,
93,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,9:31 AM,
94,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,9:32 AM,
95,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,9:33 AM,
96,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,9:34 AM,
97,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,9:35 AM,
98,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,9:37 AM,
99,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,9:50 AM,
100,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,9:51 AM,
101,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,9:52 AM,
102,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,9:53 AM,
103,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,9:54 AM,
104,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,9:55 AM,
105,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,9:57 AM,
106,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,10:20 AM,
107,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,10:21 AM,
108,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,10:22 AM,
109,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,10:23 AM,
110,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,10:24 AM,
111,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,10:25 AM,
112,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,10:27 AM,
113,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,10:45 AM,
114,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,10:46 AM,
115,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,10:47 AM,
116,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,10:48 AM,
117,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,10:49 AM,
118,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,10:50 AM,
119,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,10:52 AM,
120,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,11:00 AM,
121,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,11:01 AM,
122,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,11:02 AM,
123,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,11:03 AM,
124,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,11:04 AM,
125,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,11:05 AM,
126,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,11:07 AM,
127,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,11:15 AM,
128,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,11:16 AM,
129,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,11:17 AM,
130,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,11:18 AM,
131,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,11:19 AM,
132,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,11:20 AM,
133,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,11:22 AM,
134,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,11:30 AM,
135,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,11:31 AM,
136,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,11:32 AM,
137,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,11:33 AM,
138,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,11:34 AM,
139,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,11:35 AM,
140,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,11:37 AM,
141,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,11:45 AM,
142,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,11:46 AM,
143,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,11:47 AM,
144,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,11:48 AM,
145,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,11:49 AM,
146,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,11:50 AM,
147,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,11:52 AM,
148,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,12:00 PM,
149,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,12:01 PM,
150,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,12:02 PM,
151,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,12:03 PM,
152,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,12:04 PM,
153,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,12:05 PM,
154,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,12:07 PM,
155,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,12:15 PM,
156,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,12:16 PM,
157,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,12:17 PM,
158,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,12:18 PM,
159,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,12:19 PM,
160,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,12:20 PM,
161,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,12:22 PM,
162,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,12:30 PM,
163,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,12:31 PM,
164,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,12:32 PM,
165,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,12:33 PM,
166,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,12:34 PM,
167,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,12:35 PM,
168,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,12:37 PM,
169,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,12:45 PM,
170,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,12:46 PM,
171,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,12:47 PM,
172,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,12:48 PM,
173,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,12:49 PM,
174,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,12:50 PM,
175,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,12:52 PM,
176,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,1:00 PM,
177,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,1:01 PM,
178,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,1:02 PM,
179,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,1:03 PM,
180,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,1:04 PM,
181,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,1:05 PM,
182,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,1:07 PM,
183,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,1:15 PM,
184,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,1:16 PM,
185,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,1:17 PM,
186,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,1:18 PM,
187,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,1:19 PM,
188,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,1:20 PM,
189,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,1:22 PM,
190,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,1:30 PM,
191,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,1:31 PM,
192,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,1:32 PM,
193,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,1:33 PM,
194,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,1:34 PM,
195,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,1:35 PM,
196,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,1:37 PM,
197,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,2:15 PM,
198,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,2:16 PM,
199,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,2:17 PM,
200,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,2:18 PM,
201,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,2:19 PM,
202,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,2:20 PM,
203,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,2:22 PM,
204,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,2:30 PM,
205,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,2:31 PM,
206,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,2:32 PM,
207,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,2:33 PM,
208,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,2:34 PM,
209,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,2:35 PM,
210,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,2:37 PM,
211,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,2:45 PM,
212,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,2:46 PM,
213,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,2:47 PM,
214,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,2:48 PM,
215,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,2:49 PM,
216,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,2:50 PM,
217,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,2:52 PM,
218,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,3:00 PM,
219,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,3:01 PM,
220,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,3:02 PM,
221,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,3:03 PM,
222,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,3:04 PM,
223,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,3:05 PM,
224,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,3:07 PM,
225,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,3:15 PM,
226,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,3:16 PM,
227,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,3:17 PM,
228,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,3:18 PM,
229,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,3:19 PM,
230,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,3:20 PM,
231,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,3:22 PM,
232,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,3:30 PM,
233,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,3:31 PM,
234,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,3:32 PM,
235,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,3:33 PM,
236,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,3:34 PM,
237,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,3:35 PM,
238,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,3:37 PM,
239,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,3:45 PM,
240,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,3:46 PM,
241,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,3:47 PM,
242,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,3:48 PM,
243,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,3:49 PM,
244,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,3:50 PM,
245,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,3:52 PM,
246,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,4:00 PM,
247,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,4:01 PM,
248,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,4:02 PM,
249,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,4:03 PM,
250,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,4:04 PM,
251,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,4:05 PM,
252,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,4:07 PM,
253,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,4:15 PM,
254,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,4:16 PM,
255,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,4:17 PM,
256,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,4:18 PM,
257,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,4:19 PM,
258,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,4:20 PM,
259,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,4:22 PM,
260,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,4:30 PM,
261,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,4:31 PM,
262,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,4:32 PM,
263,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,4:33 PM,
264,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,4:34 PM,
265,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,4:35 PM,
266,1,HtoV,Ngsxsfae,7,velachery,12.9884243,80.2231616,IITM,UP,4:37 PM,
267,1,HtoV,RHzXTuOU,1,ganga,12.9864308,80.2385628,IITM,UP,4:45 PM,
268,1,HtoV,PzVFlDkT,2,himalaya,12.986355,80.2350117,IITM,UP,4:46 PM,
269,1,HtoV,dJdTBATy,3,gymkhana,12.9870334,80.2333308,IITM,UP,4:47 PM,
270,1,HtoV,XsvFZXJo,4,oat,12.9886095,80.2326199,IITM,UP,4:48 PM,
271,1,HtoV,DpfRSiIE,5,hospital,12.9904753,80.2317671,IITM,UP,4:49 PM,
272,1,HtoV,qDNcQeuw,6,robert Bosch,12.9905063,80.2265638,IITM,UP,4:50 PM,
